S.no,Date,TotalTrades,Profit,Profit%,Cost,Cost%,
3,01-04-20,3,-193.79883,-1.0649023,-303.20343,-1.6659656,
3,21-04-20,8,146.8457,0.754967,-163.50089,-0.8442435,
3,30-08-19,1,-6.9003906,-0.025353052,-61.34169,-0.22537881,
3,01-10-19,8,1282.748,4.443121,827.225,2.8475485,
3,23-02-16,3,-130.94922,-0.93696344,-214.94386,-1.5378898,
3,20-05-20,1,-59.148438,-0.33891484,-94.11219,-0.53926,
3,18-05-20,1,-58.15039,-0.33139792,-93.302536,-0.5317304,
3,18-05-22,2,-235.59766,-0.6880483,-372.81287,-1.0887468,
3,05-05-22,6,208.65234,0.5836287,-215.05014,-0.61575645,
3,15-03-21,5,-346.55078,-1.0041108,-692.30664,-2.0051093,
3,15-03-22,9,1214.6055,3.4339225,585.0161,1.6373327,
3,06-05-20,1,-70.75,-0.36187592,-109.922554,-0.56223434,
3,26-05-20,4,-183.59961,-1.05543,-322.9012,-1.856492,
3,31-01-22,1,-136.05078,-0.36131635,-211.49524,-0.5616696,
3,08-03-16,2,-82.149414,-0.54459846,-142.57066,-0.9451472,
3,06-11-18,2,-70.94922,-0.27714783,-173.41928,-0.6774199,
3,07-03-22,5,78.04883,0.23400608,-248.35287,-0.7657441,
3,28-03-16,5,510.75,3.2635455,354.82672,2.266818,
3,27-03-20,7,98.70117,0.48817876,-179.39847,-0.9113234,
3,25-11-20,11,-392.39648,-1.3412688,-1042.2944,-3.5426118,
3,22-08-19,2,320.3496,1.17592,211.71165,0.77708614,
3,28-08-20,1,-79.25,-0.32782343,-127.67845,-0.5281483,
3,14-09-20,7,513.0957,2.292684,202.13919,0.8949915,
3,03-02-23,2,-268.84766,-0.6601657,-432.01132,-1.0608269,
3,24-07-20,3,-151.0,-0.6721869,-286.0483,-1.2728615,
3,13-04-20,5,-125.99609,-0.6540394,-320.3205,-1.6547024,
3,04-02-16,1,15.549805,0.10479647,-14.110846,-0.09509541,
3,17-07-20,4,-219.00195,-1.0144962,-391.94455,-1.8155142,
3,03-08-20,2,-110.75,-0.5245312,-195.33167,-0.92506677,
3,11-02-16,5,406.2002,2.8424108,263.7462,1.8452663,
3,30-03-21,1,-101.94922,-0.30338642,-169.25867,-0.5036989,
3,30-03-20,5,-201.55078,-1.0440383,-394.95203,-2.0450678,
3,07-04-22,2,-25.25,-0.0673501,-175.44655,-0.46741414,
3,05-05-20,4,-272.14844,-1.3850275,-429.6657,-2.1864045,
3,10-07-20,3,-40.898438,-0.18636918,-175.91394,-0.7865561,
3,22-10-20,1,-127.15039,-0.5214939,-176.04144,-0.7220217,
3,24-06-20,5,-248.84766,-1.1303033,-469.64383,-2.131428,
3,26-11-20,2,-206.10156,-0.71186924,-322.11966,-1.112586,
3,19-10-18,1,-80.34961,-0.3218065,-130.36656,-0.5221308,
3,08-03-21,3,-376.45312,-1.0671954,-588.48,-1.668275,
3,04-02-22,1,-117.55078,-0.30391842,-195.02513,-0.50422806,
3,03-03-20,2,-215.19922,-0.7476758,-330.53882,-1.1484244,
3,01-09-20,2,-151.80078,-0.6449853,-246.09229,-1.0456283,
3,22-02-21,6,-47.25,-0.1487006,-471.71646,-1.3488445,
3,10-02-16,1,-53.75,-0.37002617,-82.85575,-0.570401,
3,01-09-22,2,-312.84766,-0.80106366,-469.34302,-1.2018766,
3,21-05-20,4,765.7969,4.277703,623.45984,3.4819646,
3,16-02-22,3,-348.60156,-0.9211643,-576.01227,-1.522084,
3,16-02-21,1,-113.65234,-0.30827913,-187.49939,-0.5085891,
3,06-04-21,3,-191.44922,-0.5904394,-386.63498,-1.1910291,
3,21-05-19,1,-92.0,-0.30219766,-152.97931,-0.50249726,
3,10-02-21,3,-292.90234,-0.82304513,-506.78394,-1.4238826,
3,25-06-20,3,-228.25195,-1.0746,-355.9161,-1.6756833,
3,29-07-20,2,205.04883,0.92723215,116.79758,0.5281562,
3,21-11-16,2,-82.45117,-0.4466402,-156.47833,-0.84708786,
3,18-04-22,1,-126.19922,-0.34579864,-199.31543,-0.54614717,
3,17-02-16,1,-30.050781,-0.21526194,-58.00103,-0.41547683,
3,31-08-20,6,-245.85156,-1.0278243,-535.68115,-2.228846,
3,09-03-21,4,-395.5,-1.1104836,-680.9551,-1.9115775,
3,09-03-20,4,142.50195,0.5360141,-67.13385,-0.2634384,
3,19-03-21,2,-234.5039,-0.6983882,-369.04962,-1.0990784,
3,03-12-21,2,520.15234,1.4291558,375.08942,1.0305861,
3,04-11-20,2,-228.59961,-0.9067668,-329.69702,-1.3076746,
3,26-06-20,2,-145.45117,-0.67938226,-231.23172,-1.080056,
3,16-03-20,3,-259.55078,-1.1020316,-401.13922,-1.7031312,
3,16-03-21,4,-373.7422,-1.0737368,-652.69965,-1.8748093,
3,30-01-23,4,-411.10156,-1.0415062,-727.8905,-1.8425283,
3,01-08-19,1,11.0,0.03854746,-46.061504,-0.1614175,
3,17-02-23,1,-67.14844,-0.16399947,-149.10419,-0.3641666,
3,16-03-23,2,-269.39844,-0.69409907,-424.92462,-1.0947962,
3,05-07-22,1,145.34766,0.42695692,77.40761,0.22737989,
3,15-10-20,8,1934.1523,8.194893,1558.9896,6.6031,
3,17-02-21,3,-328.64844,-0.89193153,-550.2263,-1.4928243,
3,23-09-20,5,-213.59766,-1.0210906,-423.01837,-2.0221174,
3,06-06-19,6,512.75,1.6491554,141.50043,0.45081568,
3,28-01-22,4,76.296875,0.19997206,-226.35205,-0.5998371,
3,28-01-21,3,-301.6504,-1.0134046,-480.56213,-1.6144128,
3,11-11-20,7,-369.04492,-1.3090433,-767.4574,-2.710358,
3,28-07-21,5,-491.89453,-1.437298,-834.81464,-2.4387176,
3,22-04-20,4,-232.35156,-1.2051656,-386.8944,-2.0063918,
3,12-10-20,3,-236.54883,-0.9985244,-378.8869,-1.5995225,
3,22-04-22,1,-7.0507812,-0.01953263,-79.25274,-0.21955541,
3,11-05-21,1,-64.94922,-0.19812012,-130.57968,-0.39831948,
3,11-05-22,3,-347.7578,-1.0171386,-553.25507,-1.6181638,
3,11-05-20,4,411.44727,2.1545773,258.8268,1.3567283,
3,25-01-21,3,81.302734,0.26047555,-105.85527,-0.33926463,
3,01-03-21,4,-266.90234,-0.76070905,-548.28516,-1.5614698,
3,21-03-22,2,-205.5,-0.5717858,-349.47302,-0.97235656,
3,11-05-16,2,-110.15039,-0.6606704,-176.94965,-1.0613285,
3,29-12-20,1,-102.25,-0.32938182,-164.43825,-0.5297088,
3,08-10-18,3,-198.55078,-0.81494397,-345.08884,-1.415771,
3,14-05-20,3,-97.59766,-0.51172274,-212.37666,-1.1122361,
3,14-05-21,2,-210.84961,-0.6555233,-339.72116,-1.0561774,
3,24-03-22,3,-281.5547,-0.7924964,-495.13177,-1.3933029,
3,11-11-16,1,-59.40039,-0.30007625,-99.049995,-0.5003803,
3,24-03-21,1,-68.30078,-0.20394868,-135.34749,-0.40415317,
3,08-04-20,5,-247.84961,-1.3188825,-438.82336,-2.3202162,
3,12-05-20,2,-130.65039,-0.71385294,-203.98975,-1.1145589,
3,11-12-20,3,-309.44727,-1.0178667,-492.17783,-1.6188844,
3,27-07-21,2,-221.89844,-0.63852835,-361.12085,-1.0391676,
3,12-05-22,2,-132.45312,-0.39401546,-266.78018,-0.7944127,
3,27-07-20,1,-68.25,-0.31187028,-112.08646,-0.51218873,
3,11-06-20,9,-225.19922,-1.0906398,-600.43677,-2.8917525,
3,25-02-21,2,-234.14844,-0.637545,-381.28577,-1.0381808,
3,13-10-20,1,-74.05078,-0.31500316,-121.14073,-0.51531774,
3,22-09-20,3,124.04883,0.587469,-2.4580383,-0.011948086,
3,01-02-22,6,-394.60156,-1.0358145,-853.2401,-2.2368355,
3,16-10-19,4,-307.49805,-1.0842144,-534.86816,-1.8852953,
3,15-09-22,1,-137.89844,-0.3348199,-220.40805,-0.5351599,
3,04-06-20,8,693.8457,3.342536,365.64026,1.7458423,
3,04-06-21,2,-33.296875,-0.09422401,-174.93558,-0.49431264,
3,30-07-20,8,1139.8516,5.1908083,791.4221,3.5960066,
3,18-03-20,3,-247.35156,-1.163531,-375.1653,-1.7646977,
3,18-03-21,5,927.2031,2.7207646,587.9123,1.7234788,
3,31-07-20,4,-220.24805,-1.0261614,-392.2214,-1.8271754,
3,09-04-20,4,-268.59766,-1.393746,-423.18024,-2.1951368,
3,21-09-20,9,1230.502,5.6644955,842.39685,3.8701854,
3,23-03-20,3,-281.05078,-1.6209803,-385.33853,-2.2226088,
3,13-05-22,2,444.60547,1.3269521,311.11426,0.92827606,
3,21-09-22,3,-401.04297,-0.9792759,-647.17633,-1.5802729,
3,03-07-20,1,-67.84961,-0.31122175,-111.51956,-0.51153284,
3,24-02-22,3,-450.10156,-1.2568557,-665.45605,-1.8581042,
3,13-05-20,4,-220.15039,-1.128153,-376.55524,-1.9292881,
3,09-04-21,2,30.800781,0.09470622,-99.12782,-0.3051964,
3,19-02-21,4,380.75,1.0552061,94.28583,0.25624847,
3,02-02-21,1,-116.25,-0.34468138,-183.81985,-0.54502743,
3,25-02-16,2,-40.700195,-0.29725763,-95.5131,-0.6975662,
3,16-09-22,3,-348.60156,-0.8580946,-592.7695,-1.4589624,
3,01-02-23,2,-369.44922,-0.9022423,-533.6902,-1.303138,
3,02-02-16,5,-184.90137,-1.2189147,-336.9328,-2.2201326,
3,27-01-23,3,-416.79688,-1.035307,-658.7978,-1.6363401,
3,15-04-20,17,2178.004,11.117721,1514.1156,7.728826,
3,20-04-20,2,-136.80078,-0.66207767,-219.58499,-1.0627348,
3,27-01-21,10,2068.9512,6.7520785,1461.2122,4.758833,
3,15-04-21,1,-119.0,-0.3782551,-182.0395,-0.5786382,
3,20-04-21,1,-124.30078,-0.3984702,-186.81409,-0.59886986,
3,20-04-22,1,-150.39844,-0.4156944,-222.90894,-0.6161134,
3,17-03-20,4,-312.89844,-1.3631817,-496.91635,-2.164535,
3,10-06-20,1,-116.19922,-0.5589645,-157.89203,-0.75952613,
3,12-11-20,2,-208.89844,-0.7426301,-321.62793,-1.1433692,
3,13-05-16,1,-51.84961,-0.31177887,-85.161964,-0.5120916,
3,04-10-19,4,-331.09766,-1.1774719,-556.62134,-1.9786623,
3,10-11-20,2,-206.30078,-0.7265658,-320.1004,-1.1272897,
3,30-11-21,6,579.90625,1.595193,146.88095,0.39679345,
3,12-03-21,6,104.85156,0.28143495,-321.1158,-0.9182876,
3,12-03-20,6,2148.7988,8.8186245,1858.6251,7.6274424,
3,17-10-18,1,78.84961,0.3098521,28.033459,0.11016093,
3,25-03-21,2,-206.54883,-0.6345667,-336.95337,-1.0352006,
3,11-10-19,3,-291.5996,-1.0450273,-459.35193,-1.646078,
3,24-04-20,6,166.95312,0.84556776,-68.498825,-0.35358268,
3,24-10-19,5,-227.59961,-0.7830924,-519.2845,-1.7838843,
3,24-10-18,3,-254.34766,-1.0218185,-403.95972,-1.6228296,
3,22-12-20,2,-195.64844,-0.6729305,-312.1377,-1.0736,
3,17-09-19,5,417.44727,1.5229245,144.76682,0.5244432,
3,02-12-20,2,63.847656,0.21739855,-53.545395,-0.18238243,
3,08-05-20,3,319.90234,1.6334908,202.74023,1.0351044,
3,03-05-21,1,-109.5,-0.34075472,-173.8786,-0.5410964,
3,13-08-19,2,266.25,0.95567936,155.07774,0.5566364,
3,23-05-22,2,89.55469,0.25990582,-48.079666,-0.13984114,
3,13-07-22,1,-109.94922,-0.3161368,-179.61717,-0.516453,
3,13-07-20,5,238.70312,1.07008,17.043701,0.07113792,
3,06-02-23,1,-126.19922,-0.3055575,-208.92801,-0.50585765,
3,05-08-20,4,-105.25195,-0.49023658,-278.36578,-1.2907242,
3,26-02-21,3,2.5976562,0.0012219548,-206.93724,-0.59876627,
3,25-08-20,2,-158.84961,-0.6928557,-250.70607,-1.0935442,
3,15-06-20,3,-190.59961,-0.9643773,-309.3739,-1.5653372,
3,13-08-20,2,-98.64844,-0.44397807,-187.6556,-0.8444251,
3,18-02-21,4,46.39453,0.12600814,-245.6889,-0.6738621,
3,23-05-19,5,286.85352,0.9147626,-22.360626,-0.08431226,
3,03-05-16,6,494.15234,2.990844,296.85938,1.7938344,
3,15-12-16,2,-78.39844,-0.4273904,-151.85384,-0.827816,
3,28-11-16,1,-49.05078,-0.26831785,-85.66153,-0.4685893,
3,22-05-20,3,-171.34961,-0.9957272,-274.76926,-1.5967246,
3,23-04-21,1,74.55078,0.23499434,11.176331,0.035227604,
3,23-04-20,1,-64.34961,-0.32127976,-104.47226,-0.52160305,
3,09-05-22,1,-106.44922,-0.3120859,-174.77356,-0.5123976,
3,01-06-20,3,-244.84766,-1.2307277,-364.4469,-1.8319602,
3,09-11-20,2,-189.84961,-0.6994635,-298.59436,-1.1001679,
3,06-01-21,3,-290.3496,-0.9168024,-480.6833,-1.517714,
3,05-02-21,6,-370.9922,-1.0392574,-800.79004,-2.2402942,
3,23-10-20,1,-73.85156,-0.30240452,-122.76831,-0.5027119,
3,29-04-16,5,-389.29883,-2.346685,-555.57324,-3.3490257,
3,25-09-19,1,3.6503906,0.012349589,-55.463566,-0.1876358,
3,25-09-18,4,-352.14844,-1.4184947,-551.197,-2.219922,
3,16-05-22,3,-325.69922,-0.974717,-526.5236,-1.5756793,
3,20-03-20,4,-177.49805,-0.8919835,-337.25677,-1.6928709,
3,17-04-20,1,-78.95117,-0.39874431,-118.63002,-0.59914726,
3,10-10-22,2,-254.80078,-0.6551591,-410.61768,-1.0558131,
3,14-06-22,1,-110.05078,-0.3304615,-176.76514,-0.5307935,
3,15-11-16,3,123.79883,0.63049424,7.2881165,0.031139512,
3,28-05-20,5,-231.04883,-1.2079722,-422.7422,-2.2091703,
3,04-11-19,3,-180.89844,-0.5973905,-362.82535,-1.1979907,
3,19-06-20,3,-225.05078,-1.0651224,-352.05475,-1.6661873,
3,24-09-19,1,-134.84961,-0.44836882,-195.13565,-0.6488207,
3,29-04-21,2,-236.4961,-0.7048171,-370.9608,-1.1055341,
3,24-09-18,3,-222.24805,-0.88684916,-372.86572,-1.4877342,
3,31-03-21,2,-148.79688,-0.44761646,-281.9207,-0.84805596,
3,31-03-20,1,-73.65039,-0.3906716,-111.42854,-0.591058,
3,12-04-21,7,-88.09375,-0.2931364,-519.2135,-1.6934215,
3,03-11-21,7,-449.15625,-1.1397196,-1003.6038,-2.5408733,
3,26-03-20,7,654.55273,3.3122182,380.6258,1.9155462,
3,24-09-20,1,-63.44922,-0.3075297,-104.776474,-0.50784147,
3,07-01-22,6,57.90625,0.15134713,-393.90988,-1.0485023,
3,16-05-16,2,-24.199219,-0.14689787,-90.117424,-0.5470433,
3,29-10-21,3,-459.20703,-1.1807859,-693.10846,-1.7819589,
3,29-10-20,3,-246.5,-1.0290762,-390.48743,-1.630109,
3,04-05-22,4,-370.55078,-1.0373052,-656.5734,-1.8383338,
3,08-06-20,8,-108.296875,-0.5298094,-447.4886,-2.1303287,
3,04-05-21,3,-341.4004,-1.0479746,-537.2081,-1.6490194,
3,04-05-20,2,105.0,0.5306069,25.956993,0.13113767,
3,08-06-22,3,94.70703,0.2701523,-115.082565,-0.32957602,
3,13-12-21,5,295.65234,0.794222,-75.308105,-0.20497459,
3,16-06-20,6,-214.30078,-1.0630754,-457.2116,-2.2641447,
3,28-10-21,6,-488.39453,-1.2181151,-969.2053,-2.4193573,
3,22-07-20,1,-72.40039,-0.31829384,-117.96559,-0.5186088,
3,16-06-22,8,1761.6035,5.2973204,1234.4749,3.7025871,
3,28-10-20,5,14.652344,0.05554062,-227.50542,-0.9443977,
3,07-02-22,2,-118.203125,-0.31179413,-270.07922,-0.71210307,
3,05-10-20,5,-232.0,-1.0385286,-456.07532,-2.0395625,
3,20-01-22,2,-59.703125,-0.158534,-210.55983,-0.5586996,
3,15-07-20,3,-1.8515625,-0.00573802,-131.76543,-0.6057448,
3,28-04-16,3,31.798828,0.18838865,-69.26938,-0.41142386,
3,10-09-20,4,-15.748047,-0.0731619,-194.79172,-0.873232,
3,03-03-22,2,-254.2539,-0.72780824,-394.253,-1.1285276,
3,01-11-22,1,-127.34766,-0.30859214,-210.00961,-0.5088964,
3,18-01-21,3,-8.896484,-0.02811642,-200.4688,-0.6281383,
3,14-08-20,6,447.64453,2.047458,187.85419,0.8495024,
3,09-06-21,3,-95.14844,-0.27390337,-304.60413,-0.87416995,
3,09-06-20,9,2088.6055,9.849547,1710.2145,8.059419,
3,14-02-22,1,111.75,0.30125234,37.671448,0.10155472,
3,20-12-21,1,-117.75,-0.34588304,-185.95435,-0.5462253,
3,30-10-20,7,727.1992,3.0315466,393.64807,1.6345631,
3,17-11-16,2,-130.20312,-0.68356353,-206.52414,-1.0842435,
3,05-04-16,3,-158.09961,-0.994578,-253.65001,-1.5955751,
3,12-02-16,2,-107.549805,-0.77761906,-162.97896,-1.1784005,
3,25-10-18,2,-138.44727,-0.55909026,-237.63762,-0.9596456,
3,25-10-19,2,-229.90039,-0.7941791,-345.94778,-1.1949782,
3,31-05-19,2,-202.09961,-0.6462733,-327.3858,-1.0469224,
3,30-04-21,5,-9.199219,-0.030858278,-338.10684,-1.0308969,
3,26-09-19,3,-326.0,-1.0895274,-505.8713,-1.6906226,
3,07-02-18,3,-145.24805,-0.5663361,-299.4258,-1.1669099,
3,29-09-22,1,-115.60156,-0.30658302,-191.13007,-0.50688654,
3,30-04-20,4,-16.0,-0.07724187,-189.30641,-0.8773112,
3,22-11-21,6,-287.04688,-0.78024554,-733.21875,-1.9810154,
3,20-12-16,3,-106.05078,-0.5881945,-214.42615,-1.1887808,
3,13-03-18,3,-234.34961,-0.9502513,-382.5587,-1.5512012,
3,29-09-20,1,-75.09961,-0.35251328,-117.782814,-0.55286765,
3,23-06-22,8,508.13672,1.5252554,-18.69342,-0.07323697,
3,04-03-20,9,84.9043,0.2940451,-427.21362,-1.505679,
3,18-06-21,1,-104.15234,-0.30611706,-172.3039,-0.5064255,
3,10-10-19,1,-96.35156,-0.34313297,-152.60782,-0.5434747,
3,03-04-20,5,250.84766,1.4371712,77.717804,0.43859133,
3,29-08-19,1,-94.59961,-0.34662598,-149.27731,-0.54697275,
3,04-03-22,1,-106.44922,-0.31204656,-174.78217,-0.51235586,
3,28-09-18,1,-98.30078,-0.39183405,-148.57379,-0.59222764,
3,19-05-20,9,670.8574,3.7531335,354.22128,1.9568613,
3,22-01-21,6,-55.804688,-0.18271945,-432.7389,-1.3829063,
3,10-03-16,2,-87.15039,-0.57530516,-147.85114,-0.97587687,
3,06-08-20,2,48.40039,0.22342943,-38.089012,-0.17634197,
3,05-09-19,4,-139.55078,-0.51907533,-354.96844,-1.3196101,
3,19-11-20,6,378.09766,1.2882077,28.824768,0.0894939,
3,10-03-22,5,-384.2461,-1.103065,-733.54596,-2.1041932,
3,03-10-19,3,-304.90234,-1.077505,-475.00134,-1.6785846,
3,17-06-20,1,-85.34961,-0.4238742,-125.70616,-0.62429273,
3,05-03-21,4,-388.60156,-1.1096561,-669.2386,-1.9107761,
3,11-03-20,3,-273.80078,-1.0350096,-432.78168,-1.6360502,
3,15-01-21,1,-121.05078,-0.3776305,-185.28253,-0.5780042,
3,18-11-21,1,-128.0,-0.33847034,-203.7624,-0.538807,
3,07-08-19,2,-176.29883,-0.6328519,-287.90274,-1.0334764,
3,11-03-16,5,-171.70117,-1.1397642,-322.7574,-2.1409006,
3,26-10-21,3,-473.14453,-1.1563029,-719.1433,-1.7574526,
3,21-12-20,7,3334.004,11.074635,2916.6738,9.685717,
3,26-10-20,7,680.54297,2.7963376,343.17502,1.3991616,
3,16-12-21,2,-199.5,-0.54562664,-345.9631,-0.94617707,
3,21-12-21,2,136.60156,0.3945297,-1.740036,-0.0050707012,
3,08-02-22,1,-133.19922,-0.3553993,-208.28992,-0.5557628,
3,08-02-21,3,-363.60156,-1.0119466,-579.5498,-1.6129397,
3,14-07-20,4,-219.70117,-1.0247506,-391.50598,-1.825784,
4,12-12-16,2,42.65039,0.22961378,-31.223068,-0.17015445,
4,04-01-21,1,-138.04883,-0.4448144,-200.25719,-0.6452613,
4,20-11-20,1,-68.75,-0.23968734,-126.18515,-0.4399284,
4,27-09-22,2,-271.2461,-0.7078577,-424.82544,-1.1085522,
4,02-03-22,1,409.0,1.1534594,338.49188,0.95461375,
4,02-03-20,3,1386.6992,4.7481456,1213.2656,4.1528873,
4,21-04-20,2,265.59766,1.3497974,187.72815,0.951139,
4,09-02-16,1,-67.0,-0.45209023,-96.7071,-0.6525419,
4,09-02-18,1,42.09961,0.16499946,-8.88829,-0.034837045,
4,01-10-18,1,-70.29883,-0.2832243,-120.01093,-0.48350286,
4,01-10-19,4,729.9961,2.509684,501.3493,1.7122015,
4,23-02-16,5,319.25,2.2318523,177.92075,1.234085,
4,18-05-20,4,1469.3984,8.031378,1324.7002,7.2394037,
4,27-09-19,1,-238.75,-0.80152416,-298.56274,-1.0023248,
4,18-05-22,1,129.69922,0.37820017,61.24131,0.17858092,
4,17-12-21,3,726.85547,2.0036786,511.29312,1.4056925,
4,27-10-21,1,100.40234,0.24533492,18.653542,0.045577336,
4,09-02-21,3,-369.4453,-1.0338215,-585.02954,-1.6348383,
4,05-05-22,1,167.89844,0.4748971,97.35693,0.27536783,
4,15-03-22,1,329.94922,0.9372653,259.87238,0.7381989,
4,26-05-20,2,-23.751953,-0.13621789,-93.5228,-0.53635776,
4,06-11-18,1,6.548828,0.025600411,-44.606525,-0.17436987,
4,07-03-22,2,-42.75,-0.13448915,-174.17175,-0.53462994,
4,28-03-18,1,-45.40039,-0.18699102,-94.004684,-0.3871748,
4,28-03-16,2,160.59961,1.0246027,98.06441,0.6256275,
4,25-11-20,2,388.5,1.3215905,271.3679,0.9229163,
4,18-05-16,1,30.548828,0.18356906,-2.703823,-0.01624318,
4,22-08-19,1,208.70117,0.7665707,154.45927,0.56734335,
4,01-10-21,1,-316.14844,-0.85493356,-390.4232,-1.0557956,
4,14-09-20,3,542.7988,2.4289958,409.32513,1.8314382,
4,23-02-23,2,-512.34766,-1.2893274,-671.8311,-1.690619,
4,24-07-20,2,376.05078,1.6550333,285.5501,1.2566913,
4,04-02-16,1,-88.200195,-0.5962192,-117.87489,-0.7968161,
4,03-08-20,4,629.0,2.946742,459.46698,2.1496787,
4,12-01-21,1,-129.35156,-0.40700653,-193.04332,-0.6074125,
4,05-05-16,1,-101.899414,-0.62904173,-134.39961,-0.82966954,
4,22-10-18,1,37.04883,0.14733371,-13.206528,-0.052520983,
4,28-02-18,1,-3.25,-0.012987143,-53.302753,-0.21300006,
4,07-04-22,2,-264.70312,-0.70731056,-414.66342,-1.1080091,
4,16-08-19,2,-306.95117,-1.1052288,-418.3532,-1.506335,
4,05-05-20,1,-59.40039,-0.30848533,-97.970795,-0.50879335,
4,22-10-20,1,-146.35156,-0.6016583,-195.14731,-0.8022565,
4,19-09-19,2,273.29883,1.0126297,165.63092,0.6136422,
4,08-09-20,1,103.40039,0.4529116,57.84349,0.2533656,
4,04-02-21,2,-234.20312,-0.68087995,-372.02634,-1.0815752,
4,10-02-16,3,56.299805,0.3710112,-31.530403,-0.22861707,
4,21-05-20,3,322.45312,1.8011754,215.59796,1.2029856,
4,09-03-18,1,-1.8496094,-0.007614664,-50.43166,-0.20762222,
4,30-09-19,4,1113.1973,3.7644067,878.24225,2.9681706,
4,21-05-19,1,215.75,0.70702934,154.93575,0.50773567,
4,10-02-21,2,-181.55078,-0.5095789,-324.34845,-0.91009724,
4,29-07-20,2,94.19922,0.42442763,5.9054184,0.024846941,
4,28-02-22,1,-243.59766,-0.6812339,-315.35785,-0.8819085,
4,07-04-16,2,-5.399414,-0.034880117,-67.615616,-0.43491253,
4,18-04-22,3,-370.20703,-1.0135663,-590.17694,-1.6145873,
4,17-02-16,1,84.799805,0.6041809,56.813606,0.40478414,
4,13-06-22,1,51.44922,0.1540435,-15.29763,-0.045800194,
4,09-03-20,4,405.64844,1.4989908,194.04747,0.7004876,
4,04-11-20,4,-840.4512,-3.320584,-1043.8992,-4.12391,
4,08-10-20,2,-133.79688,-0.57903993,-226.44388,-0.97961676,
4,01-08-19,3,-304.3496,-1.0840327,-474.02655,-1.6851126,
4,17-02-23,2,352.0,0.848822,187.41199,0.44967577,
4,17-02-20,1,-167.20117,-0.54442614,-228.79128,-0.7449698,
4,05-07-22,1,279.14844,0.819249,211.28018,0.62007135,
4,18-04-16,2,-290.2002,-1.8016889,-354.9498,-2.2034872,
4,28-01-22,3,437.5,1.1518769,210.1677,0.55301917,
4,28-01-21,2,-389.5,-1.3072844,-509.06152,-1.708595,
4,29-06-20,1,19.050781,0.089931525,-23.29747,-0.10997574,
4,13-06-19,2,96.34766,0.31325033,-26.534897,-0.086443625,
4,12-10-20,1,-193.85156,-0.82185936,-241.21931,-1.0226872,
4,29-06-22,2,-95.39844,-0.28712288,-228.48103,-0.6873965,
4,11-05-21,1,-202.05078,-0.61734855,-267.71045,-0.8179615,
4,11-05-20,1,164.5,0.8600768,126.412094,0.6609369,
4,25-01-21,2,110.046875,0.35199603,-14.6983795,-0.04764843,
4,21-03-22,3,-257.35156,-0.7124454,-474.4276,-1.313142,
4,11-05-16,1,-146.0,-0.8794969,-179.3468,-1.0803697,
4,08-10-18,1,-48.84961,-0.19991042,-97.76996,-0.40010858,
4,06-12-21,2,179.30469,0.49998644,36.12178,0.100495376,
4,14-11-18,1,-133.90039,-0.5186098,-185.67249,-0.7191261,
4,27-07-21,2,2.546875,0.006133646,-136.67589,-0.39385998,
4,29-05-20,3,-331.0,-1.7675614,-444.4286,-2.3693244,
4,27-07-20,4,349.69922,1.5807631,173.3782,0.78236455,
4,25-02-22,1,-220.55078,-0.6076541,-293.36224,-0.8082646,
4,22-09-22,1,280.65234,0.68748075,199.28638,0.4881652,
4,19-08-19,1,36.90039,0.13065508,-19.547909,-0.06921061,
4,22-09-20,3,-163.69922,-0.7786659,-290.5346,-1.3794472,
4,16-10-19,3,-412.94727,-1.4561279,-583.609,-2.0575783,
4,02-02-23,1,-274.69922,-0.68552697,-355.11642,-0.88621444,
4,30-07-20,3,941.00195,4.2773433,810.07074,3.6816187,
4,17-03-16,2,304.4502,1.9631108,242.72275,1.5650797,
4,18-03-21,3,962.6953,2.817355,758.9998,2.220173,
4,28-12-16,2,12.150391,0.067813724,-59.39656,-0.33210713,
4,23-03-23,2,465.29688,1.1682309,306.49417,0.76939416,
4,23-03-20,2,505.60156,2.7576911,435.10565,2.3604476,
4,13-05-22,3,509.60156,1.5227709,309.45966,0.9243092,
4,03-07-20,1,-105.45117,-0.48417962,-149.11533,-0.68466336,
4,13-05-20,3,-433.94922,-2.2218537,-551.65735,-2.82406,
4,09-04-21,3,-369.5,-1.1386254,-564.5821,-1.7397637,
4,27-12-21,1,-434.19922,-1.2644676,-503.31042,-1.4657382,
4,20-10-22,1,111.15234,0.27739853,31.12439,0.077677436,
4,16-09-20,1,-154.04883,-0.6932797,-198.64348,-0.89397764,
4,25-02-16,2,-13.749023,-0.09828527,-68.29738,-0.49838707,
4,05-06-18,1,-160.34961,-0.61481744,-212.67166,-0.81542563,
4,26-07-21,1,-243.70312,-0.70143217,-313.43414,-0.90213203,
4,16-09-22,2,-147.75,-0.36118093,-311.39734,-0.7615448,
4,02-02-16,2,-212.90039,-1.3991532,-273.9803,-1.8005536,
4,14-10-20,2,67.80078,0.2909379,-25.290428,-0.10877374,
4,15-04-20,4,694.4512,3.5685434,539.3521,2.7721195,
4,17-03-21,1,119.94922,0.34997913,51.522667,0.15033135,
4,28-01-16,1,60.600586,0.39275283,29.801785,0.19314541,
4,17-03-20,4,204.0,0.89597654,23.641891,0.09686658,
4,12-11-20,2,-368.60156,-1.3095165,-481.59818,-1.7108243,
4,13-05-16,2,63.30078,0.37571466,-3.5037231,-0.023899049,
